uniprot,gene,Tm_prior_file_C,Tm_prior_measured,Tm_prior_particles_mean_C,Tm_post_mean_C,Tm_post_sd_C,Tm_shift_C,Topt_prior_file_C,Topt_prior_particles_mean_C,Topt_post_mean_C,Topt_post_sd_C,Topt_shift_C
P07342,ILV2,51.475350730261766,False,51.961461538140725,53.55579981329436,5.00060150783642,2.0804490830325904,32.0,29.158508410600575,26.894008131478927,7.173469702299741,-5.105991868521073
P25087,ERG6,51.475350730261766,False,52.38995234655579,53.565401631609404,3.850403274719697,2.090050901347638,35.0,32.24431830592789,31.053463403535318,7.934724562918079,-3.946536596464682
P10869,HOM3,51.475350730261766,False,52.07565606025969,53.566413269644386,5.668855928601931,2.0910625393826194,33.0,30.895782769668358,17.790966363577127,7.625301368884091,-15.209033636422873
P28241,IDH2,51.475350730261766,False,52.54509734421117,53.56778161452763,6.333396076729924,2.092430884265866,35.0,32.68743961090962,22.490084489105357,7.829079053236157,-12.509915510894643
P08004,CHS1,51.475350730261766,False,52.94351270160507,53.571436788099106,3.62627913470007,2.09608605783734,35.0,32.247287960367544,28.80126293696344,8.417663977083311,-6.19873706303656
Q12349,ATP14,51.475350730261766,False,51.888443583622234,53.591932477675925,3.047200719623619,2.116581747414159,37.0,31.864100456921506,32.69201869998159,5.001549958521537,-4.307981300018412
P47039,BNA3,51.475350730261766,False,52.35688560353731,53.59634266134242,4.3534998397504,2.1209919310806526,36.0,32.97378275744887,28.413196168488696,4.96402729827574,-7.586803831511304
P08536,MET3,51.475350730261766,False,51.75168344903432,53.60145120304378,4.747605751366351,2.1261004727820136,34.0,32.52068241629826,29.22478747133522,8.476432952781245,-4.775212528664781
P37298,SDH4,51.475350730261766,False,52.84746041519418,53.61868830382156,4.154550949581885,2.1433375735597906,38.0,35.33675421261569,29.767493695890664,7.5916592386702835,-8.232506304109336
P00431,CCP1,51.475350730261766,False,53.64771755506251,53.62759193175077,4.036459922704581,2.152241201489005,44.0,38.69360089853103,35.700082801217775,3.9823902073854467,-8.299917198782225
Q04179,URH1,51.475350730261766,False,52.65800049007737,53.65308778606101,6.046573744594196,2.1777370557992413,37.0,34.90112920059255,29.61416183384631,7.562136917957977,-7.38583816615369
Q12271,INP53,53.88398891999998,True,53.67034848457922,53.661451325044254,3.6103845767559397,-0.22253759495572467,34.0,30.476408005588496,32.59192014294746,8.013794871759366,-1.4080798570525417
P38145,RIB5,51.475350730261766,False,51.55472943196304,53.666651658515434,3.212067551675803,2.1913009282536677,37.0,33.19317846525894,32.634338830098784,6.12694357885671,-4.365661169901216
P21672,RNR3,51.475350730261766,False,51.530208163134716,53.68043163050049,6.5184437986527195,2.205080900238727,36.0,32.97776453340691,29.000034665602584,7.617371254308207,-6.999965334397416
P49017,COQ5,51.475350730261766,False,51.092625125527206,53.68099518368126,4.514404503676248,2.205644453419495,37.0,33.28340107153349,35.00743141800763,4.386884138547524,-1.9925685819923729
P25345,SLM5,51.475350730261766,False,52.934900255152115,53.68204140965884,5.455900312109701,2.20669067939707,37.0,32.96792148930638,30.731788124391585,5.995627883279473,-6.268211875608415
P07275,PUT2,53.87170796999999,True,54.20797568356551,53.69824878028129,2.9089136040665045,-0.17345918971869878,38.0,34.970969796319025,33.752535986198836,6.367192128001393,-4.247464013801164
P47013,LCB3,51.475350730261766,False,52.245756287918994,53.702283403463525,5.654820409042904,2.226932673201759,36.0,33.48733032775624,28.74826198687964,6.87330652518216,-7.2517380131203595
P29703,RAM2,51.475350730261766,False,52.69203167687226,53.70571396061791,4.755666222536321,2.230363230356147,38.0,33.32572529452926,31.767492272269692,6.767723659805594,-6.232507727730308
P00163,COB,51.475350730261766,False,51.73921645813272,53.70739621543731,3.707159145195553,2.232045485175547,36.0,32.1116022145477,29.250657681078735,7.508586344035007,-6.749342318921265
Q08558,DCI1,51.475350730261766,False,52.152195048892736,53.71262749377445,2.5968788842453754,2.237276763512682,35.0,32.19393537910105,30.113067193100505,9.529070689687067,-4.886932806899495
P33312,RIB7,51.475350730261766,False,52.07358202668661,53.713865363863874,4.947999385379507,2.238514633602108,36.0,32.19931019345023,28.239969411497327,10.901593026164244,-7.760030588502673
P38158,MAL32,51.475350730261766,False,52.466919375651344,53.71688412002129,4.4504817137551775,2.2415333897595247,42.0,36.86086086283717,34.54609189973934,5.331972861480149,-7.453908100260662
Q03941,CAB5,51.475350730261766,False,52.76716623656307,53.72617238315877,4.34992595441326,2.2508216528970024,36.0,32.874746078845476,28.64097688081671,6.693749184201609,-7.359023119183291
Q06490,THI22,51.475350730261766,False,53.02580002835748,53.73764671247068,3.9712279777326445,2.2622959822089115,36.0,34.5170699971236,28.99386219681992,5.202961485146144,-7.006137803180081
P32874,HFA1,51.475350730261766,False,52.90788168713618,53.74715973353108,5.098696982693123,2.2718090032693112,34.0,33.06704157678871,30.078859705157413,7.403377428626078,-3.921140294842587
Q06346,KEI1,51.475350730261766,False,52.01761603178721,53.78011346313542,5.594615893324506,2.3047627328736553,38.0,33.38802267318994,30.32821460426959,6.128201501206333,-7.67178539573041
P0CW40,IMA3,51.475350730261766,False,52.50127502525561,53.789471513431806,3.741951114435839,2.31412078317004,42.0,37.684353728925316,31.750324018547587,7.688372948770598,-10.249675981452413
P40353,ATF1,51.475350730261766,False,51.34688684210289,53.7988145848272,6.0976767300157615,2.323463854565432,35.0,33.632013087326754,28.235146957452457,7.2047531137375715,-6.764853042547543
P53630,BIO4,51.475350730261766,False,52.035358450173874,53.79923764573476,5.134642103668494,2.323886915472997,38.0,32.41105459516291,26.740905370570204,7.506906071803083,-11.259094629429796
P38999,LYS9,51.475350730261766,False,52.612580946585126,53.79946237844706,3.2585552230123493,2.324111648185294,37.0,35.032010073344054,29.636367138149467,7.25217447056525,-7.363632861850533
P38066,RIB1,51.475350730261766,False,52.10922894148672,53.80174846945249,8.826906543722407,2.3263977391907247,34.0,30.207269138802133,27.087486115094123,6.478360248882935,-6.912513884905877
P32626,UTR4,51.475350730261766,False,52.31850853664332,53.81816608506779,3.849060647307489,2.342815354806021,38.0,36.181894091837876,32.4253060422468,6.893431068409857,-5.5746939577531975
P18900,COQ1,51.475350730261766,False,51.516385219590404,53.81880595891187,2.987926799559503,2.3434552286501003,32.0,29.801911256718142,31.992345108426093,7.438248401752196,-0.0076548915739067525
Q06636,GPI11,51.475350730261766,False,52.42344207382678,53.82756986362085,3.263914773203908,2.3522191333590854,40.0,35.23481849700977,32.751623582707225,5.071659361658612,-7.248376417292775
P35196,RER2,51.475350730261766,False,52.30904636088678,53.830260483231996,3.210969700204373,2.3549097529702294,35.0,32.319209110276006,30.46150984924884,6.534563320576112,-4.538490150751159
P05374,CHO2,51.475350730261766,False,53.10197111141167,53.830883756373055,5.304300656925788,2.3555330261112886,37.0,33.15180816456814,31.04356600562312,4.099517466605197,-5.95643399437688
Q07923,LOT6,51.475350730261766,False,52.3547139375645,53.83737487434411,3.9785881700891186,2.3620241440823406,36.0,33.97296322006446,29.010652098662888,7.337245792600289,-6.989347901337112
P08456,CHO1,51.475350730261766,False,51.59195664770783,53.83967287141536,4.914822905094967,2.3643221411535933,35.0,32.17537619149914,29.387387026132274,7.540195549743895,-5.612612973867726
Q08650,DGA1,51.475350730261766,False,51.60407116390479,53.859921799997096,6.045176821753674,2.3845710697353297,36.0,33.18202234023386,35.346692774187886,5.9783627404047905,-0.6533072258121138
P38169,BNA4,51.475350730261766,False,51.950602716442745,53.87175818356394,2.218859261052964,2.3964074533021744,34.0,31.14240260171016,32.37948001987468,7.108408635157898,-1.620519980125323
P34163,TGL1,51.475350730261766,False,51.002228422782935,53.89955842144195,7.35010495628175,2.424207691180186,34.0,30.253474072520874,19.697721829436773,6.259983022331407,-14.302278170563227
P25628,ARE1,51.475350730261766,False,52.36504544818581,53.94351409991924,5.751956103715066,2.468163369657475,37.0,34.18000725440868,30.624113410665245,7.293765270160425,-6.375886589334755
P25373,GRX1,51.475350730261766,False,52.59943534549461,53.9520091923693,5.045011086684965,2.4766584621075367,35.0,31.91104061928968,32.62016211040378,4.439483136477342,-2.3798378895962173
P0CZ17,ASP3-1,51.475350730261766,False,51.171647180055174,53.95859787821894,4.898732174673337,2.4832471479571723,40.0,35.160242589817926,32.198139565399515,6.426015421176239,-7.801860434600485
P27697,COQ8,51.475350730261766,False,53.066903087464084,53.95957467796961,6.774644347171276,2.4842239477078465,32.0,30.819933290976564,28.05621462489836,8.166502800831202,-3.9437853751016405
P16861,PFK1,53.256355059999976,True,53.13923626587268,53.95981735042284,3.3513461518455125,0.7034622904228627,32.0,30.41254373505393,31.391639653075288,6.838456338583208,-0.6083603469247123
P28496,LAC1,51.475350730261766,False,52.811304158165626,53.960616524000955,4.352530365390088,2.485265793739188,36.0,33.006041336340786,31.601289475348835,4.904532153382535,-4.398710524651165
P53204,NMA2,51.475350730261766,False,52.372216598086254,53.96556060185861,3.4318147262791316,2.4902098715968464,36.0,34.12583659371933,30.831407898570262,5.673741765665697,-5.168592101429738
P00425,COX5B,51.475350730261766,False,52.32058163468855,53.973010658482735,3.2201250382192996,2.497659928220969,40.0,36.18950254696483,35.22088195128356,6.539120558303216,-4.779118048716441
P32477,GSH1,51.475350730261766,False,51.948971789823304,53.977341502771424,4.091483023091069,2.5019907725096573,37.0,34.423114938646904,20.893404745205146,9.181394263547732,-16.106595254794854
P38287,CSH1,51.475350730261766,False,53.46121498131424,54.03785028251724,4.2425659399508096,2.562499552255474,39.0,37.79694171025142,36.84783597242074,6.259336778589638,-2.1521640275792606
Q12189,RKI1,54.563860139999974,True,54.77130263789536,54.03928218777139,1.4989601926638718,-0.5245779522285829,36.0,34.9569185281145,33.88015092181638,6.134089648804241,-2.11984907818362
P40559,INP51,51.475350730261766,False,52.04891652159097,54.039471987643026,4.679048433604501,2.5641212573812595,36.0,30.907744745028708,23.211225142252374,11.673467506975319,-12.788774857747626
P40545,HIS6,51.475350730261766,False,51.71060093830681,54.08342536367013,2.1974347500675817,2.608074633408364,34.0,30.666652131000603,30.159231275357172,8.228798536833539,-3.840768724642828
P53101,STR3,53.89578775000001,True,54.161510134563514,54.0839712448593,1.821047228777704,0.1881834948592882,34.0,34.00096477367617,36.406465275933954,5.581324732266482,2.4064652759339538
P07236,MST1,51.475350730261766,False,52.22780877387606,54.08852834240395,3.6801011008849978,2.613177612142181,35.0,33.278042788009316,33.574111213751564,3.26324528197007,-1.4258887862484357
Q03579,LIP1,51.475350730261766,False,53.94905366932517,54.108022802401024,3.2274043668845493,2.6326720721392576,45.0,38.806574988757916,33.802849875516074,7.059069335827503,-11.197150124483926
P06773,DCD1,51.475350730261766,False,52.91312633191217,54.112074825003845,4.9798031758933,2.6367240947420783,33.0,32.6181533704372,26.28845413242766,7.294731418040063,-6.71154586757234
P30777,GPI10,51.475350730261766,False,51.64467865541394,54.11585832483826,5.5649253176075755,2.6405075945764906,35.0,32.184965490837044,25.533277017916305,7.114789231646655,-9.466722982083695
P14020,DPM1,54.103265350000015,True,54.01183669804692,54.11702043015646,2.095138544894317,0.013755080156443,34.0,33.70786151209842,28.033742897482682,8.3162571254018,-5.966257102517318
P32377,MVD1,55.21613911999998,True,55.2688738142848,54.125122008485675,3.667887790315855,-1.0910171115143044,34.0,33.78797267138509,33.959928546415256,8.214675586550468,-0.04007145358474418
P40581,HYR1,51.475350730261766,False,53.40860509298966,54.129177844873254,6.616801703625962,2.653827114611488,41.0,35.94131828839727,30.927292507228742,8.664351162817338,-10.072707492771258
P06738,GPH1,49.84737546000002,True,50.57438704481967,54.132521333622776,3.0416857687867376,4.285145873622753,36.0,34.45203012275357,28.283728331358418,5.705740084958621,-7.716271668641582
Q12043,TGL5,51.475350730261766,False,51.920077458158005,54.13789477133298,5.010156869821589,2.6625440410712145,35.0,33.57960238083126,31.07909565206876,5.312231545004792,-3.9209043479312413
Q07950,YEH2,51.475350730261766,False,53.32180976434648,54.160992879476225,3.285233066894525,2.685642149214459,35.0,33.3458527057021,29.12784002838049,6.034208381617836,-5.87215997161951
P32327,PYC2,53.90190648999999,True,54.1484045312103,54.18375920598095,3.493095471560204,0.2818527159809605,34.0,32.45265403048626,27.644011330636545,13.455820946495992,-6.355988669363455
P36165,TGL4,51.475350730261766,False,52.12620817274666,54.193739764319616,5.670365274278447,2.71838903405785,34.0,30.343066995377455,21.617390465227913,11.33241919708347,-12.382609534772087
P14843,ARO3,51.475350730261766,False,52.315294301408414,54.197961308918195,5.435724866340169,2.722610578656429,33.0,30.543852718333653,32.105561631646765,6.260913685246756,-0.8944383683532351
Q12074,SPE3,51.260775120000005,True,51.91522033387753,54.200892213661916,3.930782277532282,2.940117093661911,35.0,32.59201917830933,26.645176646685,9.071834532340862,-8.354823353314998
P38992,SUR2,51.475350730261766,False,51.96135871193758,54.21964714852169,3.7739401578782923,2.744296418259921,37.0,34.41182825070115,30.117313621087703,6.618981571812413,-6.882686378912297
P22803,TRX2,51.475350730261766,False,52.40120695198965,54.22683310562462,4.651427956475873,2.751482375362855,38.0,34.61478010111091,29.03941854334903,6.051274104491143,-8.96058145665097
Q12211,PUS1,51.475350730261766,False,52.60463786177269,54.24025619335214,5.273446968098731,2.764905463090372,38.0,33.836572506583195,30.53170405331207,7.957969560492715,-7.468295946687931
P16862,PFK2,51.475350730261766,False,52.36307676699346,54.249487403123396,3.1843160310961216,2.77413667286163,35.0,34.33499052063979,27.024198543132854,8.429594318986691,-7.975801456867146
Q06892,POS5,51.475350730261766,False,52.37295783740035,54.257832690762655,2.4824245828616016,2.7824819605008884,36.0,32.40431973647782,31.72216051033081,9.542275811785206,-4.277839489669191
Q03557,HER2,51.475350730261766,False,52.24189579860308,54.26037887693866,3.6837734261355757,2.7850281466768934,33.0,29.57862719704525,25.963721783117876,4.974104186481429,-7.036278216882124
P19358,SAM2,51.475350730261766,False,52.76949841030347,54.26534799197475,3.223142733106045,2.7899972617129833,37.0,34.85862958662494,33.2429284403471,5.199169524587738,-3.7570715596529
P25379,CHA1,51.475350730261766,False,51.46494654891785,54.26582380525417,3.5735604658499165,2.7904730749924056,36.0,32.48483134441301,29.264398716322717,6.806426913797246,-6.735601283677283
P38130,KTR3,54.12550804,True,53.696369175054656,54.27275727018332,4.795002609433585,0.14724923018331992,37.0,36.09115697560924,32.795816666120345,4.458945308073665,-4.204183333879655
P32463,ACP1,51.475350730261766,False,52.6521960496392,54.2799942196703,4.270351371419074,2.8046434894085337,36.0,32.98553324495526,34.71906084292078,6.605834896876409,-1.2809391570792172
P47096,BNA1,54.03056179999999,True,54.125299231888334,54.30856756031062,3.301793270796023,0.2780057603106343,36.0,34.541482400205155,28.45308780821955,9.087809625140075,-7.54691219178045
P38635,HIS2,51.475350730261766,False,51.98594002070456,54.31558755647103,3.5787679142110456,2.8402368262092637,37.0,35.30807157316809,35.18942558362835,5.701314658296016,-1.8105744163716508
P16661,ALG1,51.475350730261766,False,51.113919629055886,54.3199428849062,4.381224556089735,2.844592154644431,35.0,32.56702974112659,24.971193119655254,9.435064367839196,-10.028806880344746
P09624,LPD1,51.475350730261766,False,51.80258203269227,54.31995336633952,3.4270841901522298,2.8446026360777523,33.0,31.267012371399062,27.660609416603336,5.518457997311831,-5.339390583396664
P00856,ATP8,51.475350730261766,False,52.155587655538284,54.349838951600645,3.0054615390951627,2.874488221338879,39.0,34.7522004543311,31.05082130820881,5.502684539292026,-7.9491786917911895
P06106,MET17,51.475350730261766,False,51.93224216726958,54.3658920694204,7.211818844803464,2.8905413391586308,37.0,34.22418043935818,30.485603982151588,5.501161432628649,-6.514396017848412
P39111,VMA7,53.56985338999999,True,54.10216394450998,54.36827789841175,2.5092954028877466,0.798424508411756,39.0,35.90743236040851,30.653959382781863,6.58289015189492,-8.346040617218137
P0CX78,ASP3-3,51.475350730261766,False,51.66645334316007,54.37099201638688,3.116309299173359,2.8956412861251124,40.0,35.693959457370454,27.45276668779138,9.064450710839926,-12.547233312208618
P32622,YEF1,51.475350730261766,False,51.86483347402293,54.39027805896791,4.576205198021215,2.914927328706142,34.0,31.038622297089205,29.46588133525114,11.504813385802729,-4.53411866474886
P36051,MCD4,51.475350730261766,False,51.828351903311386,54.39090828683538,3.562464226557246,2.915557556573617,35.0,31.70779514385157,29.541812028236848,6.78307084896971,-5.458187971763152
P61829,OLI1,51.475350730261766,False,52.73789890588864,54.437798221364915,6.502579429463272,2.9624474911031484,37.0,34.30947428025655,28.87935623629602,5.445926009539683,-8.120643763703981
P04806,HXK1,51.475350730261766,False,52.20833987332867,54.45477509609606,3.4759996005127953,2.9794243658342907,33.0,30.862069320187345,24.027839189037422,9.501936007565728,-8.972160810962578
P21595,DIT2,51.475350730261766,False,51.81356542864671,54.457471367539256,3.8628344280595184,2.9821206372774895,34.0,31.314168524394915,34.94159461265514,6.1741522097718455,0.9415946126551376
P40009,YND1,51.475350730261766,False,52.87145600976805,54.464264328653485,5.630436434718158,2.9889135983917186,34.0,30.39632119925875,28.77497401710633,5.507321761961165,-5.225025982893669
Q06708,VAC14,51.475350730261766,False,52.75042649785826,54.472908799997356,4.687568089617457,2.9975580697355895,33.0,30.597679830730613,28.61691114801448,6.433511281224123,-4.383088851985519
P25358,ELO2,51.475350730261766,False,52.349749426353924,54.47670555996308,2.785052610035838,3.001354829701313,37.0,32.920408882336005,28.990715800750877,8.790964072221348,-8.009284199249123
P11325,NAM2,51.475350730261766,False,52.40427786536878,54.47959204491582,3.948152831397427,3.0042413146540525,33.0,30.9101625511272,22.873973681458324,12.266148294809096,-10.126026318541676
P47180,PGU1,51.475350730261766,False,53.11465460456486,54.482820079856765,5.246557197410918,3.0074693495949987,45.0,38.25164572670678,33.0648040411337,6.295700988602537,-11.935195958866302
P10614,ERG11,51.475350730261766,False,52.421591110198676,54.5045159465933,2.1568912681769126,3.029165216331535,35.0,31.895143460988038,28.366913245238266,9.02794059887691,-6.6330867547617345
P28834,IDH1,52.4787,True,52.68142362776649,54.50512090535392,4.058879167765494,2.026420905353916,35.0,32.82007628456154,21.742050588266693,11.577291354228732,-13.257949411733307
P40970,LCB2,51.475350730261766,False,51.62752346375083,54.519119868477105,3.3081675319932695,3.043769138215339,35.0,31.825651841904232,28.11581071923854,5.320405583302913,-6.884189280761461
P53037,PSD2,51.475350730261766,False,52.29760861994373,54.537331929356526,7.705330198234516,3.0619811990947596,33.0,30.883551334015237,27.602893346229052,6.484618875425595,-5.397106653770948
P05626,ATP4,51.475350730261766,False,52.09672901912688,54.55137528473017,2.718522509374109,3.076024554468404,32.0,31.26259959007257,30.407402790765616,7.407659358184578,-1.592597209234384
P40319,ELO3,51.475350730261766,False,51.95768106668595,54.56688930801016,4.1048003414415035,3.091538577748395,36.0,33.42883483390756,28.99623269458806,11.308706457043563,-7.003767305411941
P40047,ALD5,56.47587161000001,True,56.3233632281291,54.569776762368235,2.7782815829615197,-1.9060948476317776,35.0,34.70697822210815,29.691907780285817,7.611666194785886,-5.308092219714183
P32842,VMA11,51.475350730261766,False,52.97276317256785,54.57902822175748,6.57410617101319,3.1036774914957164,37.0,32.4120420466063,33.38639292688214,6.3040616684177655,-3.613607073117862
P50264,FMS1,51.475350730261766,False,52.638129308331486,54.595784849637425,4.449854157620451,3.120434119375659,34.0,31.150359288368122,28.120350038452386,9.428131959008772,-5.879649961547614
P53341,MAL12,51.475350730261766,False,53.39964151132938,54.605012257823034,4.5670149440660746,3.129661527561268,42.0,37.3174536932687,30.350764145165783,4.877011409681232,-11.649235854834217
P38840,ARO9,53.38051429000001,True,53.8655957771374,54.626450437318226,3.623465379858158,1.2459361473182184,37.0,34.75940675053698,27.203385760086974,6.37050691242023,-9.796614239913026
P48526,ISM1,51.475350730261766,False,51.90370288223971,54.6696413377781,4.738459693016209,3.1942906075163364,35.0,32.284470738786524,28.795732925866844,6.870784640365066,-6.204267074133156
Q02196,MET14,51.475350730261766,False,51.27886741977039,54.677653999914185,5.357226887178444,3.2023032696524183,35.0,32.55758912376666,21.78894522271986,9.87223304190095,-13.21105477728014
P08566,ARO1,55.14867959000003,True,55.537434337172044,54.68884195198831,3.2570176603345065,-0.4598376380117202,32.0,33.05603397365428,26.033903855069298,10.021803175112014,-5.966096144930702
Q02784,GRX5,51.475350730261766,False,52.38531718207014,54.69778384507498,5.620930070179578,3.2224331148132137,35.0,31.722660054868697,25.886737437002466,6.961994890702181,-9.113262562997534
P40553,DOT5,51.475350730261766,False,51.93564545182909,54.70743261385036,4.838752926210016,3.2320818835885916,34.0,30.76058210614235,29.626617416588488,4.374563390709333,-4.373382583411512
P38816,TRR2,51.475350730261766,False,51.405167510851584,54.70814895518703,3.7107711313866214,3.2327982249252614,35.0,31.489233921139714,34.74631928390784,6.9485558572232975,-0.2536807160921626
P22007,RAM1,51.475350730261766,False,52.48031646469161,54.711626573703256,6.021877601118867,3.23627584344149,37.0,32.65675653814736,26.177548067382645,8.58500743980644,-10.822451932617355
P21373,UTR1,51.475350730261766,False,52.553736393935935,54.77262115563349,2.6776785805053627,3.297270425371721,33.0,31.240511240384023,30.80271679819714,6.67175327962098,-2.197283201802861
P18544,ARG8,51.475350730261766,False,51.428853052356544,54.80269849611324,5.316849461926556,3.3273477658514707,33.0,31.182184483925994,31.34410223627009,8.065970070826054,-1.6558977637299108
P38994,MSS4,51.475350730261766,False,52.645059424110286,54.82662544995833,4.3169269991209225,3.351274719696562,39.0,35.9658652274332,32.95840691906267,7.732440596433022,-6.041593080937332
Q12165,ATP16,51.475350730261766,False,52.30688318910711,54.827283547659874,4.234135227357172,3.351932817398108,36.0,34.71010584365615,25.835381600648475,9.157107453241528,-10.164618399351525
P53852,YNL247W,52.69192958999997,True,52.56674083005959,54.84529263599859,3.554693149279759,2.153363045998617,34.0,32.186563848479636,30.48368264320186,6.914623182481696,-3.5163173567981403
Q03175,SRT1,51.475350730261766,False,51.685975216979045,54.847340448991304,2.5123464597496916,3.3719897187295373,33.0,30.92865425251182,23.425136249133686,7.481528577839334,-9.574863750866314
P04385,GAL1,51.475350730261766,False,52.03749108949086,54.851016375828124,6.349810490659897,3.3756656455663574,34.0,30.8012171332324,28.210023672745592,7.424081466658681,-5.789976327254408
Q12320,GLO4,51.475350730261766,False,51.59728016278194,54.854840786594536,4.372288584991205,3.37949005633277,36.0,32.67260690410876,31.389111570331238,4.318688725216199,-4.610888429668762
Q08911,FDH1,51.475350730261766,False,52.13080530910827,54.85841692567652,5.240385409788895,3.383066195414756,39.0,33.249840525821014,29.34751249677589,5.631724715194639,-9.652487503224108
Q04728,ARG7,58.33070097000001,True,58.09616266443072,54.873438414046404,2.276087662762984,-3.457262555953605,36.0,35.47260339236766,32.29767231764441,6.157702503381958,-3.7023276823555875
P38913,FAD1,51.475350730261766,False,52.219281483420616,54.87782595547645,3.1812983929314065,3.402475225214687,36.0,31.547108821108964,31.07352149915323,7.5938122356747355,-4.92647850084677
P05375,OPI3,51.475350730261766,False,51.925824795107474,54.88531504835311,4.842718436462847,3.4099643180913404,36.0,31.93656820855722,26.29564477137444,11.377926871749963,-9.704355228625559
P12695,LAT1,53.93800127999998,True,54.20167449663711,54.88618978108076,2.0464641028353214,0.9481885010807787,35.0,32.945135779390796,36.41174481989145,7.8725404323009,1.411744819891453
P32383,PLC1,51.475350730261766,False,51.92135750895483,54.89627559951583,4.0108680917829735,3.4209248692540655,32.0,30.233622402348885,25.70929708753232,7.03639762823306,-6.29070291246768
Q05911,ADE13,53.168879430000004,True,53.68696328604426,54.9018411997518,2.9898531518348324,1.732961769751796,32.0,31.976663682349113,30.12218471201402,7.326640322123204,-1.8778152879859817
P17709,GLK1,51.475350730261766,False,52.31512361617382,54.92062205544789,6.66960142742694,3.445271325186127,32.0,29.656235411288662,25.321689480146233,6.953137857266022,-6.678310519853767
Q03529,SCS7,51.475350730261766,False,51.669473135685394,54.92296670661909,4.506591546308683,3.4476159763573264,38.0,33.62245885655989,31.264853651415194,8.430119661916557,-6.735146348584806
P07244,"ADE5,7",52.313138270000024,True,52.55500480806336,54.938758674119185,3.4514574686836292,2.625620404119161,35.0,31.539569473157428,33.6826507870411,8.10538110991342,-1.3173492129589022
P00420,COX3,51.475350730261766,False,52.05927549658719,54.944141559540014,2.698373641549515,3.468790829278248,38.0,34.97423582733222,26.33970187736452,9.191690619195363,-11.660298122635481
P38986,ASP1,51.475350730261766,False,52.18465211052512,54.944817900783335,5.195914276143986,3.4694671705215683,37.0,32.22402613505187,33.194633215706006,6.356908876783975,-3.8053667842939944
Q05533,INM2,51.475350730261766,False,52.11501367849246,54.958545437552914,4.086485594749523,3.4831947072911476,37.0,33.91551132379516,31.87541939865173,7.4165716583289845,-5.124580601348271
P39104,PIK1,51.475350730261766,False,51.14990640329796,54.97426911710045,4.997357542381547,3.4989183868386817,33.0,28.263261111415886,25.19644746960296,10.426027278504868,-7.803552530397042
P26364,ADK2,51.475350730261766,False,51.486193478987616,54.9851121667935,5.5031623194627555,3.5097614365317327,36.0,33.7968538931533,29.690874092710317,5.967586324374838,-6.309125907289683
P38708,YHR020W,51.475350730261766,False,51.66207499489144,55.086730119126,3.519062258970146,3.6113793888642363,34.0,31.8640394466006,27.407209551516814,11.594840556500957,-6.592790448483186
P48527,MSY1,51.475350730261766,False,51.99222000095125,55.096220678525754,6.489697741287611,3.6208699482639872,35.0,32.84674291497555,30.750952952089676,6.593429138181365,-4.249047047910324
Q02207,FOX2,51.475350730261766,False,52.351535827623024,55.12586968472607,4.09664997949147,3.650518954464303,33.0,30.894576140713184,28.552809719122934,6.467600777187055,-4.4471902808770665
Q04120,TSA2,51.475350730261766,False,51.31968931691017,55.13688337598393,5.417238929101789,3.6615326457221613,34.0,31.713492459327767,28.079803989499283,6.285858383127273,-5.920196010500717
P40506,CAB2,51.475350730261766,False,51.752172413344226,55.15504968021736,5.340723253526342,3.6796989499555934,35.0,32.39048089386938,32.2355135558625,6.064277484532447,-2.7644864441375034
P46681,DLD2,56.51798739000003,True,56.74321544560519,55.16986293493488,2.3830360627513287,-1.3481244550651468,36.0,33.9064654244242,25.408460657083992,10.374429947331487,-10.591539342916008
P19262,KGD2,55.10664744000002,True,55.172682890994224,55.19757657746817,3.3098925952756972,0.09092913746815157,36.0,33.46079757521477,32.14781981587174,8.306194295310696,-3.852180184128258
P25335,DAL2,51.475350730261766,False,52.82457598658755,55.20520951526083,3.5930397722573066,3.7298587849990668,38.0,35.40742419038213,31.705742277815773,6.593044473184932,-6.294257722184227
Q05979,BNA5,51.475350730261766,False,52.30655019261053,55.241283865642686,4.492155611759373,3.7659331353809193,36.0,33.0479673183944,34.42962744204709,5.271787005230316,-1.5703725579529078
P47147,YMR1,51.475350730261766,False,52.13954286193416,55.246945509314685,6.720065389798214,3.7715947790529185,34.0,32.803698676842885,27.354297986181678,7.501431818269049,-6.6457020138183225
Q02979,GDE1,51.475350730261766,False,52.59542593579482,55.25145771265085,3.916396071961635,3.7761069823890807,32.0,29.816899416332944,29.49536113045616,9.536912160477726,-2.5046388695438395
P40495,LYS12,56.42268416000002,True,56.54010915111087,55.25254388944228,3.262987184673254,-1.170140270557738,25.0,24.204613502171696,28.33445784724813,10.21961249187919,3.3344578472481317
P53296,ATF2,51.475350730261766,False,52.34113611374528,55.25933678811265,3.8888331281611466,3.783986057850882,36.0,33.72562667211514,31.04580239936655,4.642385396901787,-4.954197600633449
P53184,PNC1,53.06310081999999,True,53.153753953575574,55.28237478018326,2.485086135364486,2.2192739601832727,41.0,36.67204336286477,37.122094111921115,6.018678312336389,-3.8779058880788853
P33550,KTR2,51.475350730261766,False,52.25637432507733,55.30842773151528,4.2667096665140685,3.833077001253514,39.0,32.96435682361266,31.849238808969176,8.518934908536496,-7.150761191030824
P39006,PSD1,51.475350730261766,False,52.191496048642136,55.3246745798117,4.486479703589484,3.8493238495499327,33.0,28.842510785769946,23.325979517582994,6.571045775451658,-9.674020482417006
