rxn_id,Topt,Tm,Length,T90,dCpt,source,best_gene
R00776__pero,306.95844,328.9529,213,,-4000.0,seq2topt_seq2tm,XP_025342395.1
R00251__cyto,307.790751,326.686326,2462,,-4000.0,median,XP_025340210.1
R02760__cyto,307.790751,326.686326,635,,-4000.0,median,
R05590__cyto,308.042163,329.817554,544,,-4000.0,seq2topt_seq2tm,XP_025344152.1
R04445__mito,302.353123,324.902418,584,,-4000.0,seq2topt_seq2tm,XP_025341706.1
R09844__cyto,311.208568,327.755347,281,,-4000.0,seq2topt_seq2tm,XP_025342829.1
R07385__cyto,307.790751,326.686326,1800,,-4000.0,median,
R01388__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R03459__cyto,305.758817,329.040465,286,,-4000.0,seq2topt_seq2tm,XP_025343059.1
R01664__cyto,331.880035,325.72479,336,,-4000.0,seq2topt_seq2tm,XP_025343207.1
R04494__cyto,309.440327,324.852756,763,,-4000.0,seq2topt_seq2tm,XP_025344360.1
R04725__mito,307.790751,326.686326,937,,-4000.0,median,
R03457__cyto,305.480246,325.067076,804,,-4000.0,seq2topt_seq2tm,XP_025340868.1
R00519__cyto,330.750617,327.877924,376,,-4000.0,seq2topt_seq2tm,XP_025341210.1
R00190__cyto,311.55463,327.884904,183,,-4000.0,seq2topt_seq2tm,XP_025343063.1
R00530__cyto,306.790991,326.583251,789,,-4000.0,seq2topt_seq2tm,XP_025344278.1
R00959__cyto,306.589761,328.167632,556,,-4000.0,seq2topt_seq2tm,XP_025343401.1
R00516__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R03899__cyto,304.584517,333.102515,470,,-4000.0,seq2topt_seq2tm,XP_025344769.1
R00691__cyto,305.480246,325.067076,804,,-4000.0,seq2topt_seq2tm,XP_025340868.1
R01224__cyto,312.765859,329.969677,611,,-4000.0,seq2topt_seq2tm,XP_025342293.1
R00626__cyto,307.790751,326.686326,640,,-4000.0,median,
R02529__cyto,308.062008,327.159718,709,,-4000.0,seq2topt_seq2tm,XP_025341286.1
R00200__cyto,301.603656,328.683838,504,,-4000.0,seq2topt_seq2tm,XP_025340747.1
R02484__cyto,316.910716,332.115826,307,,-4000.0,seq2topt_seq2tm,XP_025343966.1
R07495__cyto,305.857543,327.358362,343,,-4000.0,seq2topt_seq2tm,XP_025341826.1
R07168__mito,303.109477,325.226864,645,,-4000.0,seq2topt_seq2tm,XP_025343176.1
R04773__cyto,305.787963,324.168608,1807,,-4000.0,seq2topt_seq2tm,XP_025341681.1
R01226__cyto,302.424566,327.546635,314,,-4000.0,seq2topt_seq2tm,XP_025341094.1
R07002__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R09736__mito,305.378876,325.529012,299,,-4000.0,seq2topt_seq2tm,XP_025340746.1
R00627__cyto,314.341113,326.655111,326,,-4000.0,seq2topt_seq2tm,XP_025341376.1
R11337__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R02095__cyto,302.620103,326.41283,640,,-4000.0,seq2topt_seq2tm,XP_025339769.1
R02102__cyto,331.880035,325.72479,336,,-4000.0,seq2topt_seq2tm,XP_025343207.1
R04496__cyto,307.790751,326.686326,228,,-4000.0,median,
R00192__cyto,306.24886,328.138563,449,,-4000.0,seq2topt_seq2tm,XP_025341739.1
R02918__cyto,322.939449,326.730302,461,,-4000.0,seq2topt_seq2tm,XP_025344264.1
R00310__mito,305.878357,324.6586,382,,-4000.0,seq2topt_seq2tm,XP_025344009.1
R03516__cyto,307.790751,326.686326,1175,,-4000.0,median,
R00847__cyto,309.269782,331.430295,880,,-4000.0,seq2topt_seq2tm,XP_025341769.1
R02457__pero,311.545443,333.290216,346,,-4000.0,seq2topt_seq2tm,XP_025343797.1
R01497__cyto,311.636055,325.885877,458,,-4000.0,seq2topt_seq2tm,XP_025342001.1
R03012__cyto,302.577366,326.776549,860,,-4000.0,seq2topt_seq2tm,XP_025340600.1
R03858__cyto,305.813058,329.864314,418,,-4000.0,seq2topt_seq2tm,XP_025344328.1
R07094__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R04961__cyto,307.790751,326.686326,378,,-4000.0,median,
R11893__mito,303.251788,324.566373,424,,-4000.0,seq2topt_seq2tm,XP_025340212.1
R03038__cyto,308.399966,328.816733,951,,-4000.0,seq2topt_seq2tm,XP_025343988.1
R02732__mito,306.370099,326.591358,996,,-4000.0,seq2topt_seq2tm,XP_025344229.1
R01214__mito,312.984809,336.630282,372,,-4000.0,seq2topt_seq2tm,XP_025343425.1
R04556__cyto,326.321443,328.132495,370,,-4000.0,seq2topt_seq2tm,XP_025339979.1
R04023__cyto,307.790751,326.686326,1175,,-4000.0,median,
R04966__cyto,307.790751,326.686326,378,,-4000.0,median,
R02737__cyto,306.524991,324.65702,483,,-4000.0,seq2topt_seq2tm,XP_025340862.1
R08558__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R03971__cyto,311.660177,325.04082,587,,-4000.0,seq2topt_seq2tm,XP_025341618.1
R10920__cyto,299.966994,327.726004,385,,-4000.0,seq2topt_seq2tm,XP_025343248.1
R07888__pero,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R11323__cyto,313.347272,326.310048,209,,-4000.0,seq2topt_seq2tm,XP_025344566.1
R03443__cyto,317.010859,324.791726,864,,-4000.0,seq2topt_seq2tm,XP_025343569.1
R00178__cyto,307.790751,326.686326,428,,-4000.0,median,
R03417__pero,307.790751,326.686326,2076,,-4000.0,median,
R02678__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R02868__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R04441__cyto,309.988095,326.207784,588,,-4000.0,seq2topt_seq2tm,XP_025342005.1
R08769__mito,307.002321,324.590334,488,,-4000.0,seq2topt_seq2tm,XP_025341435.1
R10088__cyto,293.950084,327.854231,244,,-4000.0,seq2topt_seq2tm,XP_025342045.1
R01286__cyto,317.317371,330.868658,394,,-4000.0,seq2topt_seq2tm,XP_025340817.1
R07035__cyto,308.807827,333.259746,162,,-4000.0,seq2topt_seq2tm,XP_025340969.1
R00160__cyto,307.790751,326.686326,740,,-4000.0,median,
R03004__cyto,307.339761,323.529103,427,,-4000.0,seq2topt_seq2tm,XP_025343934.1
R05085__cyto,315.880443,333.519366,392,,-4000.0,seq2topt_seq2tm,XP_025340322.1
R03663__cyto,300.48779,325.897554,1723,,-4000.0,seq2topt_seq2tm,XP_025341288.1
R08240__cyto,306.875091,328.800884,521,,-4000.0,seq2topt_seq2tm,XP_025342064.1
R01280__pero,300.877516,327.272508,697,,-4000.0,seq2topt_seq2tm,XP_025341276.1
R01214__cyto,312.984809,336.630282,372,,-4000.0,seq2topt_seq2tm,XP_025343425.1
R04404__cyto,307.790751,326.686326,1119,,-4000.0,median,
R04162__cyto,307.790751,326.686326,610,,-4000.0,median,
R02957__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R01801__mito,304.391995,326.231918,293,,-4000.0,seq2topt_seq2tm,XP_025343691.1
R03451__cyto,303.796169,325.36554,395,,-4000.0,seq2topt_seq2tm,XP_025339677.1
R09881__cyto,313.347272,326.310048,209,,-4000.0,seq2topt_seq2tm,XP_025344566.1
R04535__cyto,307.790751,326.686326,1188,,-4000.0,median,
R01126__cyto,331.880035,325.72479,336,,-4000.0,seq2topt_seq2tm,XP_025343207.1
R02056__cyto,307.790751,326.686326,529,,-4000.0,median,
R02111__cyto,307.790751,326.686326,1204,,-4000.0,median,
R00943__cyto,307.215453,326.51709,938,,-4000.0,seq2topt_seq2tm,XP_025342445.1
R07758__cyto,295.23871,326.405588,334,,-4000.0,seq2topt_seq2tm,XP_025340013.1
R09409__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R01624__cyto,307.790751,326.686326,2054,,-4000.0,median,XP_025344154.1
R01654__cyto,305.360094,327.151552,517,,-4000.0,seq2topt_seq2tm,XP_025343670.1
R04125__cyto,307.802796,324.82833,388,,-4000.0,seq2topt_seq2tm,XP_025343944.1
R00259__cyto,311.900914,325.641778,435,,-4000.0,seq2topt_seq2tm,XP_025344629.1
R02019__cyto,307.790751,326.686326,721,,-4000.0,median,
R08237__cyto,306.422506,327.995321,218,,-4000.0,seq2topt_seq2tm,XP_025340346.1
R01163__cyto,302.577366,326.776549,860,,-4000.0,seq2topt_seq2tm,XP_025340600.1
R02335__cyto,306.579301,325.926718,973,,-4000.0,seq2topt_seq2tm,XP_025341366.1
R03942__cyto,320.938675,333.031884,254,,-4000.0,seq2topt_seq2tm,XP_025341984.1
R00570__cyto,307.790751,326.686326,151,,-4000.0,median,
R03815__mito,307.790751,326.686326,487,,-4000.0,median,
R00508__cyto,311.586166,326.023284,366,,-4000.0,seq2topt_seq2tm,XP_025340955.1
R09222__cyto,314.71419,327.356872,297,,-4000.0,seq2topt_seq2tm,XP_025343544.1
R01244__cyto,306.343434,327.573481,355,,-4000.0,seq2topt_seq2tm,XP_025342259.1
R08245__cyto,306.422506,327.995321,218,,-4000.0,seq2topt_seq2tm,XP_025340346.1
R01933__cyto,302.225834,330.808374,487,,-4000.0,seq2topt_seq2tm,XP_025339830.1
R04433__mito,301.396579,325.232694,646,,-4000.0,seq2topt_seq2tm,XP_025340125.1
R06171__cyto,313.142802,328.641477,371,,-4000.0,seq2topt_seq2tm,XP_025343692.1
R00321__cyto,303.132998,326.606813,292,,-4000.0,seq2topt_seq2tm,XP_025342627.1
R00512__cyto,305.076055,326.136759,317,,-4000.0,seq2topt_seq2tm,XP_025342018.1
R09827__cyto,307.790751,326.686326,1119,,-4000.0,median,
R00258__mito,316.166775,327.319446,505,,-4000.0,seq2topt_seq2tm,XP_025340878.1
R03950__cyto,313.10018,326.248744,406,,-4000.0,seq2topt_seq2tm,XP_025341442.1
R00760__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R08772__mito,307.790751,326.686326,826,,-4000.0,median,
R02327__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R02767__cyto,307.790751,326.686326,907,,-4000.0,median,
R02466__cyto,302.419323,326.013801,567,,-4000.0,seq2topt_seq2tm,XP_025343228.1
R11957__cyto,320.852179,327.952608,461,,-4000.0,seq2topt_seq2tm,XP_025342531.1
R11679__cyto,307.790751,326.686326,2224,,-4000.0,median,XP_025340420.1
R01184__cyto,320.795402,328.23554,329,,-4000.0,seq2topt_seq2tm,XP_025340307.1
R04247__cyto,309.947676,330.282107,352,,-4000.0,seq2topt_seq2tm,XP_025341378.1
R12402__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R01185__cyto,309.889211,324.300906,396,,-4000.0,seq2topt_seq2tm,XP_025342994.1
R08549__mito,302.225834,330.808374,487,,-4000.0,seq2topt_seq2tm,XP_025339830.1
R04463__cyto,305.117551,325.222227,1349,,-4000.0,seq2topt_seq2tm,XP_025343700.1
R01248__cyto,307.68593,331.190035,276,,-4000.0,seq2topt_seq2tm,XP_025340638.1
R00174__cyto,315.539209,328.631052,304,,-4000.0,seq2topt_seq2tm,XP_025342691.1
R03199__cyto,317.107286,326.50449,480,,-4000.0,seq2topt_seq2tm,XP_025344216.1
R02057__cyto,304.391995,326.231918,293,,-4000.0,seq2topt_seq2tm,XP_025343691.1
R01528__cyto,310.082194,328.090432,508,,-4000.0,seq2topt_seq2tm,XP_025343524.1
R02239__cyto,307.790751,326.686326,405,,-4000.0,median,
R04903__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R02115__cyto,307.790751,326.686326,570,,-4000.0,median,
R08178__cyto,302.381926,327.590635,470,,-4000.0,seq2topt_seq2tm,XP_025342529.1
R00512__mito,305.076055,326.136759,317,,-4000.0,seq2topt_seq2tm,XP_025342018.1
R04184__cyto,330.836634,326.507261,381,,-4000.0,seq2topt_seq2tm,XP_025344668.1
R00829__cyto,320.852179,327.952608,461,,-4000.0,seq2topt_seq2tm,XP_025342531.1
R03503__cyto,305.615172,323.743501,758,,-4000.0,seq2topt_seq2tm,XP_025344187.1
R05238__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R00220__cyto,303.52027,326.175639,1137,,-4000.0,seq2topt_seq2tm,XP_025342032.1
R07349__cyto,307.790751,326.686326,378,,-4000.0,median,
R04747__cyto,305.813058,329.864314,418,,-4000.0,seq2topt_seq2tm,XP_025344328.1
R08549__cyto,302.225834,330.808374,487,,-4000.0,seq2topt_seq2tm,XP_025339830.1
R01802__cyto,308.908463,327.944168,208,,-4000.0,seq2topt_seq2tm,XP_025342546.1
R03223__cyto,300.876012,326.702556,515,,-4000.0,seq2topt_seq2tm,XP_025344068.1
R00004__cyto,307.790751,326.686326,592,,-4000.0,median,
R07069__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R03321__cyto,305.606639,325.623104,552,,-4000.0,seq2topt_seq2tm,XP_025339672.1
R06223__cyto,300.963799,326.249602,445,,-4000.0,seq2topt_seq2tm,XP_025344713.1
R00224__cyto,305.173433,326.972839,788,,-4000.0,seq2topt_seq2tm,XP_025340244.1
R03662__cyto,311.786359,325.867978,458,,-4000.0,seq2topt_seq2tm,XP_025342279.1
R00161__cyto,308.828076,330.119208,263,,-4000.0,seq2topt_seq2tm,XP_025341416.1
R05237__cyto,305.60823,327.157834,512,,-4000.0,seq2topt_seq2tm,XP_025343288.1
R12401__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R06917__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R04754__cyto,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R00220__mito,303.52027,326.175639,1137,,-4000.0,seq2topt_seq2tm,XP_025342032.1
R03857__pero,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R00942__cyto,305.360094,327.151552,517,,-4000.0,seq2topt_seq2tm,XP_025343670.1
R01251__cyto,307.68593,331.190035,276,,-4000.0,seq2topt_seq2tm,XP_025340638.1
R00267__mito,308.338501,327.236226,421,,-4000.0,seq2topt_seq2tm,XP_025341569.1
R04534__cyto,307.790751,326.686326,1388,,-4000.0,median,
R04742__cyto,305.813058,329.864314,418,,-4000.0,seq2topt_seq2tm,XP_025344328.1
R02521__cyto,307.825602,325.973102,478,,-4000.0,seq2topt_seq2tm,XP_025342817.1
R02018__cyto,307.790751,326.686326,721,,-4000.0,median,
R07023__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R11043__cyto,300.679845,325.565645,404,,-4000.0,seq2topt_seq2tm,XP_025341927.1
R01430__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R04965__cyto,307.790751,326.686326,1188,,-4000.0,median,
R10991__cyto,312.984809,336.630282,372,,-4000.0,seq2topt_seq2tm,XP_025343425.1
R00986__cyto,303.355657,324.788627,1852,,-4000.0,seq2topt_seq2tm,XP_025342318.1
R02740__cyto,305.606639,325.623104,552,,-4000.0,seq2topt_seq2tm,XP_025339672.1
R01909__cyto,315.539209,328.631052,304,,-4000.0,seq2topt_seq2tm,XP_025342691.1
R08557__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R04027__cyto,308.062008,327.159718,709,,-4000.0,seq2topt_seq2tm,XP_025341286.1
R01090__cyto,312.984809,336.630282,372,,-4000.0,seq2topt_seq2tm,XP_025343425.1
R12406__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R02300__cyto,307.802796,324.82833,388,,-4000.0,seq2topt_seq2tm,XP_025343944.1
R00267__cyto,308.338501,327.236226,421,,-4000.0,seq2topt_seq2tm,XP_025341569.1
R04970__mito,307.790751,326.686326,937,,-4000.0,median,
R03816__cyto,313.712385,326.867935,270,,-4000.0,seq2topt_seq2tm,XP_025344478.1
R10121__cyto,307.790751,326.686326,678,,-4000.0,median,
R08231__cyto,305.401775,329.115,219,,-4000.0,seq2topt_seq2tm,XP_025340922.1
R02241__cyto,307.790751,326.686326,529,,-4000.0,median,
R07026__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R02021__cyto,306.070961,326.534465,246,,-4000.0,seq2topt_seq2tm,XP_025342625.1
R08557__mito,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R00765__cyto,305.037513,327.598968,252,,-4000.0,seq2topt_seq2tm,XP_025343089.1
R02241__mito,307.790751,326.686326,529,,-4000.0,median,
R00985__cyto,303.355657,324.788627,1852,,-4000.0,seq2topt_seq2tm,XP_025342318.1
R06983__cyto,321.588928,324.993429,709,,-4000.0,seq2topt_seq2tm,XP_025341281.1
R01468__cyto,304.808674,325.9716,570,,-4000.0,seq2topt_seq2tm,XP_025342724.1
R05779__mito,321.914956,326.701304,185,,-4000.0,seq2topt_seq2tm,XP_025343328.1
R08232__cyto,305.783064,326.939681,475,,-4000.0,seq2topt_seq2tm,XP_025340880.1
R08558__mito,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R05731__cyto,299.429781,328.163078,524,,-4000.0,seq2topt_seq2tm,XP_025344294.1
R04970__cyto,307.790751,326.686326,937,,-4000.0,median,
R00004__mito,307.790751,326.686326,592,,-4000.0,median,
R00268__cyto,308.338501,327.236226,421,,-4000.0,seq2topt_seq2tm,XP_025341569.1
R02732__cyto,306.370099,326.591358,996,,-4000.0,seq2topt_seq2tm,XP_025344229.1
R05233__cyto,305.265215,323.473069,383,,-4000.0,seq2topt_seq2tm,XP_025340682.1
R05511__cyto,314.71419,327.356872,297,,-4000.0,seq2topt_seq2tm,XP_025343544.1
R10993__cyto,305.184974,325.752994,755,,-4000.0,seq2topt_seq2tm,XP_025343215.1
R02237__mito,305.360094,327.151552,517,,-4000.0,seq2topt_seq2tm,XP_025343670.1
R01280__cyto,300.877516,327.272508,697,,-4000.0,seq2topt_seq2tm,XP_025341276.1
R01968__cyto,331.880035,325.72479,336,,-4000.0,seq2topt_seq2tm,XP_025343207.1
R05086__cyto,308.19727,327.387306,510,,-4000.0,seq2topt_seq2tm,XP_025344615.1
R03916__cyto,307.790751,326.686326,587,,-4000.0,median,
R00137__cyto,303.959913,325.77596,369,,-4000.0,seq2topt_seq2tm,XP_025342640.1
R03005__cyto,303.959913,325.77596,369,,-4000.0,seq2topt_seq2tm,XP_025342640.1
R03664__cyto,298.900389,324.986121,428,,-4000.0,seq2topt_seq2tm,XP_025342903.1
R02613__cyto,308.062008,327.159718,709,,-4000.0,seq2topt_seq2tm,XP_025341286.1
R01218__cyto,305.392906,326.79542,347,,-4000.0,seq2topt_seq2tm,XP_025341853.1
R02953__cyto,307.790751,326.686326,394,,-4000.0,median,
R01872__cyto,314.741223,333.845928,332,,-4000.0,seq2topt_seq2tm,XP_025341083.1
R02082__cyto,307.792671,324.883255,1024,,-4000.0,seq2topt_seq2tm,XP_025340375.1
R04405__cyto,311.336148,329.743132,767,,-4000.0,seq2topt_seq2tm,XP_025342317.1
R03482__cyto,307.790751,326.686326,278,,-4000.0,median,
R02055__mito,307.790751,326.686326,878,,-4000.0,median,
R05333__cyto,307.790751,326.686326,1547,,-4000.0,median,
R03416__pero,307.790751,326.686326,2076,,-4000.0,median,
R04780__cyto,310.428389,332.304433,340,,-4000.0,seq2topt_seq2tm,XP_025342485.1
R10685__cyto,310.024648,326.906797,330,,-4000.0,seq2topt_seq2tm,XP_025340326.1
R02867__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R01213__mito,306.801384,327.042434,590,,-4000.0,seq2topt_seq2tm,XP_025344135.1
R08176__cyto,302.381926,327.590635,470,,-4000.0,seq2topt_seq2tm,XP_025342529.1
R07937__cyto,305.813058,329.864314,418,,-4000.0,seq2topt_seq2tm,XP_025344328.1
R01310__cyto,307.790751,326.686326,1800,,-4000.0,median,
R04563__cyto,303.509559,325.118908,684,,-4000.0,seq2topt_seq2tm,XP_025341958.1
R02736__cyto,313.050974,326.256827,502,,-4000.0,seq2topt_seq2tm,XP_025344388.1
R04967__cyto,307.790751,326.686326,937,,-4000.0,median,
R00268__mito,308.338501,327.236226,421,,-4000.0,seq2topt_seq2tm,XP_025341569.1
R01714__cyto,308.471131,325.309089,376,,-4000.0,seq2topt_seq2tm,XP_025340088.1
R08512__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R02237__cyto,305.360094,327.151552,517,,-4000.0,seq2topt_seq2tm,XP_025343670.1
R00722__cyto,307.790751,326.686326,151,,-4000.0,median,
R03449__cyto,307.790751,326.686326,1064,,-4000.0,median,
R01934__cyto,310.687998,326.12848,373,,-4000.0,seq2topt_seq2tm,XP_025339622.1
R00416__cyto,305.532753,323.446879,440,,-4000.0,seq2topt_seq2tm,XP_025341770.1
R02457__cyto,311.545443,333.290216,346,,-4000.0,seq2topt_seq2tm,XP_025343797.1
R00485__cyto,304.872608,325.203076,379,,-4000.0,seq2topt_seq2tm,XP_025341277.1
R00103__cyto,307.790751,326.686326,427,,-4000.0,median,
R10117__cyto,307.790751,326.686326,678,,-4000.0,median,
R05861__cyto,311.545443,333.290216,346,,-4000.0,seq2topt_seq2tm,XP_025343797.1
R00132__cyto,309.668723,327.049384,298,,-4000.0,seq2topt_seq2tm,XP_025342332.1
R03417__mito,307.790751,326.686326,2076,,-4000.0,median,
R00946__cyto,307.002321,324.590334,488,,-4000.0,seq2topt_seq2tm,XP_025341435.1
R01287__cyto,330.834685,329.419705,438,,-4000.0,seq2topt_seq2tm,XP_025340642.1
R01470__cyto,304.397134,325.093344,1285,,-4000.0,seq2topt_seq2tm,XP_025341788.1
R10712__cyto,300.876012,326.702556,515,,-4000.0,seq2topt_seq2tm,XP_025344068.1
R00130__cyto,312.338418,330.393979,243,,-4000.0,seq2topt_seq2tm,XP_025343158.1
R00100__cyto,307.790751,326.686326,294,,-4000.0,median,
R08771__mito,307.790751,326.686326,442,,-4000.0,median,
R03635__cyto,319.482858,326.955852,506,,-4000.0,seq2topt_seq2tm,XP_025344742.1
R02144__cyto,309.77889,327.382293,395,,-4000.0,seq2topt_seq2tm,XP_025342085.1
R04568__cyto,307.790751,326.686326,1188,,-4000.0,median,
R00261__cyto,305.122518,325.902954,498,,-4000.0,seq2topt_seq2tm,XP_025341373.1
R00858__cyto,307.805914,325.888118,1427,,-4000.0,seq2topt_seq2tm,XP_025344085.1
R00762__cyto,310.428389,332.304433,340,,-4000.0,seq2topt_seq2tm,XP_025342485.1
R01569__cyto,331.880035,325.72479,336,,-4000.0,seq2topt_seq2tm,XP_025343207.1
R10463__cyto,301.586982,326.089439,373,,-4000.0,seq2topt_seq2tm,XP_025339699.1
R08774__mito,307.790751,326.686326,432,,-4000.0,median,
R03444__cyto,305.480246,325.067076,804,,-4000.0,seq2topt_seq2tm,XP_025340868.1
R04711__cyto,307.002321,324.590334,488,,-4000.0,seq2topt_seq2tm,XP_025341435.1
R00885__cyto,319.365384,334.577116,362,,-4000.0,seq2topt_seq2tm,XP_025342482.1
R00226__cyto,311.772319,327.618024,664,,-4000.0,seq2topt_seq2tm,XP_025341159.1
R01068__cyto,310.520875,326.818451,357,,-4000.0,seq2topt_seq2tm,XP_025342563.1
R00480__cyto,312.449233,328.932199,535,,-4000.0,seq2topt_seq2tm,XP_025340370.1
R01652__cyto,310.275582,326.056233,907,,-4000.0,seq2topt_seq2tm,XP_025341358.1
R00724__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R01843__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R00483__cyto,303.254499,323.627207,617,,-4000.0,seq2topt_seq2tm,XP_025342990.1
R02053__cyto,307.790751,326.686326,935,,-4000.0,median,
R07093__cyto,304.199073,326.341119,321,,-4000.0,seq2topt_seq2tm,XP_025344035.1
R10119__cyto,307.790751,326.686326,423,,-4000.0,median,
R01845__cyto,309.889211,324.300906,396,,-4000.0,seq2topt_seq2tm,XP_025342994.1
R08238__cyto,306.422506,327.995321,218,,-4000.0,seq2topt_seq2tm,XP_025340346.1
R03139__cyto,308.062008,327.159718,709,,-4000.0,seq2topt_seq2tm,XP_025341286.1
R03417__cyto,307.790751,326.686326,2076,,-4000.0,median,
R02332__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R00667__cyto,313.661656,331.17629,430,,-4000.0,seq2topt_seq2tm,XP_025340645.1
R03504__cyto,305.615172,323.743501,758,,-4000.0,seq2topt_seq2tm,XP_025344187.1
R03857__cyto,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R01655__mito,307.215453,326.51709,938,,-4000.0,seq2topt_seq2tm,XP_025342445.1
R01786__cyto,302.709265,325.720206,485,,-4000.0,seq2topt_seq2tm,XP_025343315.1
R08707__cyto,307.790751,326.686326,292,,-4000.0,median,
R01127__cyto,306.594675,326.189718,589,,-4000.0,seq2topt_seq2tm,XP_025341005.1
R01931__cyto,314.20859,330.058041,292,,-4000.0,seq2topt_seq2tm,XP_025343096.1
R02055__cyto,307.790751,326.686326,878,,-4000.0,median,
R03260__cyto,316.511106,325.371537,590,,-4000.0,seq2topt_seq2tm,XP_025340376.1
R02747__pero,307.790751,326.686326,2076,,-4000.0,median,
R04930__cyto,312.682975,328.113094,398,,-4000.0,seq2topt_seq2tm,XP_025342154.1
R02331__cyto,333.878939,334.161672,151,,-4000.0,seq2topt_seq2tm,XP_025339680.1
R00851__cyto,319.640847,326.920047,456,,-4000.0,seq2topt_seq2tm,XP_025343071.1
R02649__cyto,317.010859,324.791726,864,,-4000.0,seq2topt_seq2tm,XP_025343569.1
R07280__cyto,309.889211,324.300906,396,,-4000.0,seq2topt_seq2tm,XP_025342994.1
R01404__cyto,307.790751,326.686326,937,,-4000.0,median,
R00009__cyto,305.266563,325.750014,485,,-4000.0,seq2topt_seq2tm,XP_025343574.1
R00668__cyto,313.661656,331.17629,430,,-4000.0,seq2topt_seq2tm,XP_025340645.1
R01067__cyto,312.742853,326.134905,676,,-4000.0,seq2topt_seq2tm,XP_025340731.1
R04751__pero,306.141121,326.294312,704,,-4000.0,seq2topt_seq2tm,XP_025340905.1
R00351__mito,312.374821,334.590831,461,,-4000.0,seq2topt_seq2tm,XP_025341180.1
R02422__cyto,310.637158,329.117563,344,,-4000.0,seq2topt_seq2tm,XP_025344173.1
R03291__cyto,307.68593,331.190035,276,,-4000.0,seq2topt_seq2tm,XP_025340638.1
R02053__mito,307.790751,326.686326,935,,-4000.0,median,
R00572__cyto,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R04378__cyto,311.55463,327.884904,183,,-4000.0,seq2topt_seq2tm,XP_025343063.1
R01900__mito,302.762247,324.572799,573,,-4000.0,seq2topt_seq2tm,XP_025344429.1
R01716__cyto,304.375744,325.392017,750,,-4000.0,seq2topt_seq2tm,XP_025342541.1
R01158__cyto,302.577366,326.776549,860,,-4000.0,seq2topt_seq2tm,XP_025340600.1
R09136__cyto,314.71419,327.356872,297,,-4000.0,seq2topt_seq2tm,XP_025343544.1
R10688__cyto,321.844063,332.164565,792,,-4000.0,seq2topt_seq2tm,XP_025343307.1
R01658__cyto,310.449145,326.328138,350,,-4000.0,seq2topt_seq2tm,XP_025340303.1
